"kode_kab","kode_instansi","unit_kerja"
"5205","5205014","RS UMUM DOMPU"
"5205","5205016","RSUD MANGGELEWA"
"5206","5206015","RS UMUM BIMA"
"5204","5206027","RS H. L. MANAMBAI ABDULKADIR"
"5272","5206028","RS PKU MUHAMMADIYAH BIMA"
"5206","5206029","RS UMUM DAERAH SONDOSIA KAB. BIMA"
"5272","5206030","RS DR. AGUNG"
"5272","5206031","RS STIKES MATARAM BIMA"
"5207","5207002","RS UMUM DAERAH ASY-SYIFA SUMBAWA BARAT"
"5204","5207004","RS SURYA MEDIKA PKU MUHAMMADIYAH SUMBAWA"
"5208","5208002","RS UMUM KAB. LOMBOK UTARA"
"5271","5271010","RS UMUM DAERAH NTB"
"5271","5271021","RS ANGKATAN DARAT REM WIRA BHAKTI MATARAM"
"5271","5271032","RS ISLAM SITI HAJAR"
"5271","5271043","RS UMUM KHATOLIK SAINT ANTONIUS  AMPENAN"
"5271","5271054","RS JIWA MUTIARA SUKMA"
"5271","5271065","RS BHAYANGKARA MATARAM"
"5271","5271076","RS RISA SENTRA MEDIKA"
"5271","5271087","RS UMUM DAERAH KOTA MATARAM"
"5271","5271098","RS BIO MEDIKA"
"5271","5271099","RS IBU DAN ANAK PERMATA HATI"
"5271","5271100","SILOAM HOSPITALS MATARAM"
"5271","5271101","RS UNIVERSITAS MATARAM"
"5271","5271102","RS IBU DAN ANAK TRESNA"
"5271","5271103","RS MATA NUSA TENGGARA BARAT"
"5271","5271104","RS METRO MEDIKA"
"5271","5272003","RS HARAPAN KELUARGA"
"5272","5272005","RS UMUM DAERAH KOTA BIMA"
"5312","5301011","RS KRISTEN LENDE MORIPA"
"5318","5301022","RS KARITAS WEETABULA"
"5312","5301033","RS UMUM WAIKABUBAK"
"5312","5301035","RS PRATAMA HOBAKALLA"
"5311","5302012","RS KRISTEN LINDIMARA"
"5311","5302023","RS UMUM DAERAH WAINGAPU"
"5311","5302034","RS UMUM IMANUEL SUMBA"
"5371","5303013","RS UMUM DAERAH S. K. LERIK"
"5371","5303022","RS TK. IV WIRASAKTI KUPANG"
"5314","5303024","RS UMUM DAERAH ROTE NDAO BA'A"
"5301","5303028","RS SILOAM KUPANG"
"5371","5303033","RS BHAYANGKARA"
"5301","5303045","RS UMUM DAERAH NAIBONAT"
"5302","5304014","RS UMUM SOE"
"5302","5304015","RS UMUM MUDER IGNACIA"
"5303","5305015","RS UMUM DAERAH KEFAMENANU"
"5303","5305024","RS KUSTA DAN CACAT UMUM BUNDA PEMBANTU ABADI"
"5303","5305025","RS UMUM LEONA"
"5304","5306016","RS UMUM DAERAH MGR GABRIEL MANEK"
"5304","5306020","RS KATHOLIK MARIANUM HALILULIK"
"5304","5306031","RS SITO HUSADA"
"5321","5306042","RS UMUM PENYANGGA PERBATASAN BETUN"
"5304","5306053","RS BANTUAN ATAMBUA"
"5305","5307010","RS DAERAH KALABAHI"
"5305","5307021","RS UMUM MOLA"
"5313","5308023","RS  BUKIT LEWOLEBA"
"5313","5308045","RS UMUM DAERAH LEWOLEBA"
"5306","5309012","RSUD DR. HENDRIKUS FERNANDEZ LARANTUKA"
"5313","5309034","RS DAMIAN LEMBATA"
"5307","5310012","RS UMUM DR TC HILLERS MAUMERE"
"5307","5310023","RS ST ELIZABETH LELA"
"5307","5310034","RS UMUM ST. GABRIEL KEWAPANTE SIKKA"
"5308","5311013","RS UMUM DAERAH ENDE"
"5308","5311024","RS ST ANTONIUS JOPU"
"5308","5311025","RS KELAS D PRATAMA TANALI"
"5309","5312014","RS UMUM BAJAWA"
"5310","5313015","RS UMUM DAERAH DR. BEN MBOI RUTENG"
"5310","5313026","RS  ST RAFAEL CANCAR"
"5315","5315002","RS SILOAM LABUAN BAJO"
"5315","5315003","RS UMUM DAERAH KOMODO"
"5315","5315004","RS UMUM SANTO YOSEPH LABUAN BAJO"
"5317","5316003","RS UMUM DAERAH WAIBAKUL"
"5318","5317002","RS UMUM DAERAH PRATAMA REDA BOLO"
"5316","5318002","RS UMUM DAERAH AERAMO KABUPATEN NAGEKEO"
"5319","5319002","RS UMUM DAERAH BORONG"
"5320","5320002","RS UMUM DAERAH SABU RAIJUA"
"5371","5371011","RS UMUM PROF. DR. WZ JOHANES"
"5371","5371046","RS TNI AL LANTAMAL VII KUPANG"
"5371","5371047","RS IBU DAN ANAK DEDARI"
"5371","5371052","RS ST. CAROLUS BORROMEUS"
"5371","5371054","RS MAMAMI"
"5371","5371055","RS TNI AU EL TARI"
"5371","5371057","RS KARTINI"
"5371","5371058","RS UMUM LEONA KUPANG"
"5371","5371059","RS JIWA NAIMATA"
"5371","5371060","RS UMUM UNIVERSITAS NUSA CENDANA"
"6101","6101022","RS UMUM DAERAH SAMBAS"
"6101","6101033","RS UMUM DAERAH PEMANGKAT"
"6101","6101135","RS SANTA ELIZABETH"
"6101","6101137","RS UMUM DAERAH TELUK KERAMAT"
"6107","6102012","RS UMUM DAERAH BENGKAYANG"
"6107","6102055","RS UMUM BETHESDA SERUKAM"
"6108","6103013","RS UMUM DAERAH KABUPATEN LANDAK"
"6102","6104014","RS UMUM DAERAH DR. RUBINI MEMPAWAH"
"6103","6105015","RS UMUM DAERAH M. TH. DJAMAN SANGGAU"
"6103","6105026","RS PARINDU"
"6103","6105028","RS UMUM SENTRA MEDIKA SANGGAU"
"6103","6105031","RS UMUM DAERAH TEMENGGUNG GERGAJI BALAI KARANGAN"
"6104","6106016","RS UMUM DAERAH DR. AGOESDJAM KETAPANG"
"6104","6106020","RS FATIMA KETAPANG"
"6104","6106021","RS IBU DAN ANAK PERMATA BUNDA"
"6105","6107010","RS UMUM DAERAH ADE MUHAMMAD DJOEN SINTANG"
"6105","6107022","RS TK. IV 12.07.02 SINTANG"
"6105","6107024","RS IBU DAN ANAK BUJANG DARA SINTANG"
"6105","6107025","RS UMUM ANUGRAH BUNDA JAYA SINTANG"
"6105","6107026","RS PRATAMA SERAWAI"
"6105","6107027","RS UMUM SAYANG IBU SINTANG"
"6106","6108011","RS UMUM DAERAH DR. A. DIPONEGORO PUTUSSIBAU"
"6106","6108012","RS BERGERAK BADAU KAPUAS HULU"
"6106","6108014","RS UMUM DAERAH SEMITAU"
"6109","6109012","RS UMUM DAERAH KABUPATEN SEKADAU"
"6110","6110012","RS UMUM DAERAH KABUPATEN MELAWI"
"6110","6110013","RS UMUM CITRA HUSADA NANGA PINOH"
"6110","6110015","RS UMUM KASIH BUNDA JAYA NANGA PINOH"
"6110","6110016","RS PRATAMA BATU BUIL"
"6111","6111002","RS UMUM DAERAH SULTAN MUHAMMAD JAMALUDIN I"
"6112","6112002","RS IBU DAN ANAK ANUGRAH"
"6112","6112003","RS UMUM DAERAH KABUPATEN KUBU RAYA"
"6112","6112135","RS ANGKATAN UDARA DR. MOHAMMAD SUTOMO"
"6171","6171011","RS UMUM DAERAH DR. SOEDARSO PONTIANAK"
"6112","6171022","RS TK. II KARTIKA HUSADA KES.DAM XII TANJUNGPURA"
"6171","6171033","RS UMUM ST. ANTONIUS PONTIANAK"
"6171","6171067","RS ANTON SOEDJARWO PONTIANAK"
"6171","6171078","RS PRO MEDIKA PONTIANAK"
"6171","6171085","RS BERSALIN JEUMPA PONTIANAK"
"6171","6171113","RS ISLAM YARSI PONTIANAK"
"6171","6171124","RS ANUGERAH BUNDA KHATULISTIWA"
"6171","6171136","RS BERSALIN NABASA PONTIANAK"
"6171","6171138","RS UMUM DAERAH SULTAN SYARIF  MOHAMMAD ALKADRIE"
"6171","6171139","RS UNIVERSITAS TANJUNGPURA"
"6171","6171140","RS UMUM KHARITAS BHAKTI"
"6171","6171141","RS MITRA MEDIKA PONTIANAK"
"6171","6171143S","RS LAPANGAN PERAWATAN PASIEN COVID-19"
"6171","6171144S","RS LAPANGAN (RS DARURAT) COVID-19 KOTA PONTIANAK"
"6171","6171155","RS UMUM MEDIKA DJAYA"
"6172","6172002","RS IBU DAN ANAK WEMPE SINGKAWANG"
"6172","6172011","RS UMUM DAERAH DR. ABDUL AZIZ SINGKAWANG"
"6172","6172044","RS TK. IV 12.07.01 SINGKAWANG"
"6172","6172066","RS JIWA PROVINSI KALIMANTAN BARAT"
"6172","6172113","RS UMUM SANTO VINCENTIUS SINGKAWANG"
"6172","6172124","RS UMUM HARAPAN BERSAMA SINGKAWANG"
"6201","6201012","RS UMUM DAERAH SULTAN IMANUDDIN"
"6201","6201013","RS CITRA HUSADA PANGKALAN BUN"
"6201","6201016","RS UMUM HARAPAN INSANI"
"6202","6202013","RS UMUM DAERAH DR MURJANI SAMPIT"
"6202","6202025","RS KELAS D PRATAMA PARENGGEAN"
"6202","6202036","RS UMUM DAERAH SAMUDA"
"6203","6203015","RS UMUM DAERAH DR. H. SOEMARNO SOSROAATMOJO"
"6204","6204016","RS UMUM DAERAH JARAGA SASAMEH"
"6205","6205011","RS UMUM DAERAH MUARA TEWEH"
"6209","6207012","RS UMUM DAERAH KABUPATEN LAMANDAU"
"6208","6207033","RS UMUM DAERAH SUKAMARA"
"6207","6208013","RS UMUM DAERAH HANAU"
"6207","6208014","RS UMUM DAERAH KUALA PEMBUANG"
"6206","6209024","RS UMUM DAERAH  MAS AMSYAR KASONGAN"
"6206","6209035","RS PRATAMA TUMBANG SAMBA"
"6211","6210015","RS UMUM DAERAH PULANG PISAU"
"6210","6211016","RS PRATAMA TUMBANG TELAKEN"
"6210","6211026","RS UMUM DAERAH KUALA KURUN"
"6213","6212020","RS UMUM DAERAH TAMIANG LAYANG"
"6212","6213022","RS UMUM DAERAH PURUK CAHU"
"6271","6271012","RS UMUM DAERAH DR. DORIS SYLVANUS PALANGKA RAYA"
"6271","6271023","RS TK. IV PALANGKARAYA"
"6271","6271024","RS ISLAM PKU MUHAMMADIYAH PALANGKARAYA"
"6271","6271025","RS BHAYANGKARA PALANGKA RAYA"
"6271","6271026","RS UMUM KELAS D KOTA PALANGKA RAYA"
"6271","6271027","RS PRIMAYA BETANG PAMBELUM"
"6271","6271028","RS IBU DAN ANAK YASMIN PALANGKA RAYA"
"6271","6271029","RS PERMATA HATI PALANGKARAYA"
"6271","6271030","RS SILOAM PALANGKA RAYA"
"6271","6271031","RS IBU DAN ANAK BUNDA PALANGKARAYA"
"6211","6271068","RS JIWA KALAWA ATEI"
"6301","6301013","RS UMUM DAERAH H. BOEJASIN PELAIHARI"
"6301","6301014","RS IBU DAN ANAK AINUN"
"6301","6301015","RS BORNEO CITRA MEDIKA"
"6301","6301016","RS IBU DAN ANAK IBUNDA"
"6301","6301020","RS UMUM DAERAH KH. MANSYUR"
"6302","6302014","RS UMUM DAERAH PANGERAN JAYA SUMITRA"
"6302","6302015S","RS DARURAT COVID-19 KABUPATEN KOTABARU"
"6302","6302026","RS UMUM DAERAH SENGAYAM"
"6303","6303015","RS UMUM DAERAH RATU ZALECHA"
"6303","6303026","RS UMUM DANAU SALAK"
"6303","6303027","RS UMUM PELITA INSANI"
"6303","6303028","RS IBU DAN ANAK MUTIARA BUNDA"
"6303","6303030","RS UMUM AVECIENA MEDIKA"
"6303","6303033","RS UMUM CIPUTRA MITRA HOSPITAL"
"6303","6304016","RS JIWA SAMBANG LIHUM"
"6304","6304020","RS UMUM DAERAH  H. ABDUL AZIZ MARABAHAN"
"6305","6305010","RS UMUM DAERAH DATU SANGGUL RANTAU"
"6305","6305011","RS UMUM HANDAYATI"
"6306","6306011","RS UMUM DAERAH BRIGJED H. HASAN BASRY KANDANGAN"
"6306","6306023","RS UMUM CERIA"
"6306","6306024","RS UMUM DAERAH DAHA SEJAHTERA"
"6306","6306025","RS IBU DAN ANAK PERMATA BUNDA"
"6306","6306026","RS SUMBER JAYA SEHAT"
"6307","6307012","RS UMUM DAERAH  H DAMANHURI BARABAI"
"6308","6308013","RS UMUM DAERAH PAMBALAH BATUNG"
"6308","6308014","RS MULIA AMUNTAI"
"6309","6309014","RS UMUM DAERAH H. BADARUDDIN KASIM"
"6309","6309025","RS UMUM PERTAMINA TANJUNG"
"6310","6310015","RS UMUM DAERAH DR. H. ANDI ABDURRAHMAN NOOR"
"6310","6310016","RS IBU DAN ANAK PARADISE"
"6310","6310018","RS UMUM MARINA PERMATA"
"6311","6311016","RS UMUM DAERAH BALANGAN"
"6371","6371013","RS UMUM DAERAH ULIN BANJARMASIN"
"6371","6371024","RS UMUM SUAKA INSAN"
"6371","6371046","RS ISLAM BANJARMASIN"
"6371","6371050","RS TK. III DR. R. SOEHARSONO"
"6371","6371072","RS UMUM DAERAH DR. H. MOCH. ANSARI SALEH"
"6371","6371094","RS UMUM SARI MULIA"
"6371","6371130","RS KHUSUS BEDAH BANJARMASIN SIAGA"
"6372","6371141","RS TNI-AU TK. IV SYAMSUDIN NOOR"
"6371","6371152","RS BHAYANGKARA TK. III BANJARMASIN"
"6371","6371153","RS KHUSUS GIGI DAN MULUT GUSTI HASAN AMAN"
"6371","6371155","RS IBU DAN ANAK ANNISA"
"6371","6371156","RS UMUM DAERAH SULTAN SURIANSYAH BANJARMASIN"
"6371","6371158","RS SILOAM BANJARMASIN"
"6371","6371170","RS IBU DAN ANAK MAHKOTA BUNDA"
"6372","6372014","RS UMUM DAERAH IDAMAN BANJARBARU"
"6372","6372016","RS TK IV GUNTUNG PAYUNG"
"6372","6372017","RS UMUM SYIFA MEDIKA"
"6372","6372018","RS UMUM MAWAR"
"6372","6372019","RS UMUM ALMANSYUR MEDIKA BANJARBARU"
"6372","6372020","RS UMUM NIRWANA"
"6372","6372021","RS UMUM PERMATA HUSADA BANJARBARU"
"6372","6372022","RS ISLAM SULTAN AGUNG BANJARBARU"
"6401","6401014","RS UMUM DAERAH PANGLIMA SEBAYA"
"6401","6401018","RS PRATAMA BATU ENGAU"
"6407","6402041","RS UMUM DAERAH HARAPAN INSAN SENDAWAR"
"6407","6402053","RS SANTA FAMILIA"
"6407","6402064","RS UMUM DAERAH PRATAMA SENDAWAR"
"6402","6403015","RS UMUM DAERAH AJI MUHAMMAD PARIKESIT"
"6402","6403017","RS UMUM DAERAH DAYAKU RAJA"
"6402","6403052","RS UMUM DAERAH AJI BATARA AGUNG DEWA SAKTI"
"6501","6404021","RS UMUM DAERAH TANJUNG SELOR"
"6408","6404032","RS UMUM DAERAH KUDUNGGA"
"6408","6404043","RS UMUM MELOY"
"6408","6404044","RS PUPUK KALTIM PRIMA SANGATA"
"6408","6404045","RS IBU ANAK CAHAYA SANGATTA"
"6408","6404046","RS UMUM MEDIKA SANGATTA"
"6408","6404047","RS IBU ANAK ASY SYIFA"
"6408","6404051","RS UMUM DAERAH SANGKULIRANG"
"6408","6404054","RS PELITA KASIH"
"6403","6405011","RS UMUM DAERAH DR. ABDUL RIVAI"
"6403","6405012","RS UMUM DAERAH TALISAYAN"
"6502","6406012","RS UMUM DAERAH KABUPATEN MALINAU"
"6502","6408014","RS PRATAMA LANGAP"
"6503","6408025","RS UMUM DAERAH KABUPATEN NUNUKAN"
"6409","6409036","RS UMUM DAERAH RATU AJI PUTRI BOTUNG"
"6409","6409047","RS UMUM DAERAH SEPAKU TIPE D"
"6411","6411001","RS GERBANG SEHAT MAHULU"
"6411","6411002","RS NAWACITA DATAH DAVE"
"6471","6471014","RS UMUM DAERAH DR. KANUJOSO DJATIWIBOWO"
"6471","6471025","RS  PERTAMINA BALIKPAPAN"
"6471","6471036","RS TK. II DR. R. HARDJANTO"
"6471","6471051","RS  RESTU IBU"
"6471","6471062","RS IBU DAN ANAK SAYANG IBU"
"6471","6471073","RS BHAYANGKARA BALIKPAPAN"
"6471","6471074","RS MEDIKA UTAMA PERMATA"
"6471","6471075","RS SILOAM HOSPITALS BALIKPAPAN"
"6471","6471077","RS UMUM BALIKPAPAN BARU"
"6471","6471078","RS UMUM TINGKAT IV  LANUD BALIKPAPAN"
"6471","6471079","RS UMUM DAERAH BERIMAN"
"6471","6471082","RS KHUSUS MATA SMEC BALIKPAPAN"
"6471","6471085","RS IBU ANAK ASIH  BALIKPAPAN"
"6471","6471086","RS HERMINA BALIKPAPAN"
"6471","6471087","RS MEDIKA UTAMA MANGGAR"
"6472","6472015","RS UMUM DAERAH ABDUL WAHAB SJAHRANIE"
"6472","6472030","RS UMUM DIRGAHAYU"
"6472","6472041","RS UMUM TK. IV SAMARINDA"
"6472","6472052","RS IBU DAN ANAK  AISYIYAH SAMARINDA"
"6472","6472063","RS JIWA ATMA HUSADA MAHAKAM"
"6472","6472096","RS UMUM BHAKTI NUGRAHA"
"6472","6472107","RS UMUM HAJI DARJAD"
"6472","6472118","RS UMUM DAERAH INCHE ABDOEL MOEIS"
"6472","6472121","RS KHUSUS IBU DAN ANAK QURRATA A'YUN"
"6472","6472123","RS SAMARINDA MEDIKA CITRA"
"6472","6472124","RS SIAGA AL-MUNAWWARAH SAMARINDA"
"6472","6472128","RS UMUM DAERAH KORPRI PROVINSI KALIMANTAN TIMUR"
"6472","6472129","RS IBU DAN ANAK HERAWATY"
"6472","6472130","RS HERMINA SAMARINDA"
"6472","6472131","RS MATA PROVINSI KALIMANTAN TIMUR"
"6472","6472132","RS ISLAM SAMARINDA"
"6472","6472143","RS IBU DAN ANAK JIMMY MEDIKA BORNEO"
"6571","6473016","RS UMUM DAERAH TARAKAN"
"6571","6473042","RS AL ILYAS TARAKAN"
"6571","6473043","RS PERTAMINA TARAKAN"
"6474","6474010","RS LNG BADAK"
"6474","6474021","RS PUPUK KALTIM"
"6474","6474032","RS UMUM DAERAH TAMAN HUSADA BONTANG"
"6474","6474033","RS AMALIA BONTANG"
"6474","6474034","RS ISLAM BONTANG"
"6502","6501013","RS PRATAMA LONG AMPUNG"
"6504","6503002","RS UMUM DAERAH AKHMAD BERAHIM"
"6503","6504027","RS PRATAMA SEBATIK"
"6571","6571044","RS UMUM KOTA TARAKAN"
"6571","6571045","RS BHAYANGKARA TARAKAN"
"6571","6571056","RS UMUM CARSA TARAKAN"
"7101","7101013","RS UMUM DATOE BINANGKANG"
"7174","7101037","RS KINAPIT"
"7102","7102014","RS UMUM DR. SAM RATULANGI"
"7102","7102040","RS SILOAM GMIM SONDER"
"7106","7102062","RS HERMANA"
"7102","7102073","RS  BUDI SETIA"
"7106","7102095","RS TONSEA"
"7102","7102120","RS UMUM NOONGAN"
"7102","7102121","RS DR. J. H. AWALOEI"
"7103","7103015","RS UMUM LIUN KENDAGE"
"7109","7103026","RS UMUM DAERAH LAPANGAN SAWANG KAB. SITARO"
"7103","7103039","RS UMUM LIUNG PADULI"
"7104","7104027","RS BERGERAK KAB.KEP.TALAUD"
"7104","7104038","RS UMUM DAERAH TALAUD"
"7105","7105030","RS UMUM DAERAH AMURANG"
"7105","7105084","RS CANTIA TOMPASOBARU"
"7105","7105116","RS KALOORAN"
"7106","7106018","RS UMUM DAERAH MARIA WALANDA MARAMIS"
"7106","7106020","SENTRA MEDIKA HOSPITAL MINAHASA UTARA"
"7108","7107003","RS UMUM DAERAH BOLAANG MONGONDOW UTARA"
"7109","7108037","RS UMUM DAERAH TAGULANDANG"
"7107","7109002","RS UMUM DAERAH MITRA SEHAT"
"7107","7109028","RSU RATATOTOK BUYAT"
"7111","7110002","RS UMUM DAERAH BOLAANG MONGONDOW SELATAN"
"7110","7111011","RS UMUM DAERAH PRATAMA BOLAANG MONGONDOW TIMUR"
"7171","7171013","RSUP PROF. DR. R. D. KANDOU"
"7171","7171024","RS TK. II R. W. MONGISIDI"
"7102","7171035","RS JIWA PROF. DR. V. L. RATUMBUSYANG"
"7171","7171050","RS PANCARAN KASIH"
"7171","7171061","RS BHAYANGKARA MANADO"
"7171","7171072","RS PERMATA BUNDA"
"7171","7171083","RS ADVENT MANADO"
"7171","7171094","RS ISLAM SITTI MARYAM"
"7171","7171095","RS IBU DAN ANAK KIRANA MANADO"
"7171","7171097","RS TNI AU LANUD SAM RATULANGI"
"7171","7171098","RS IBU DAN ANAK KASIH IBU"
"7171","7171099","RS UMUM SILOAM HOSPITAL MANADO"
"7171","7171102","RS UMUM MANADO MEDICAL CENTER"
"7171","7171103","RS UMUM DAERAH ODSK"
"7171","7171104","RS MATA PROVINSI SULAWESI UTARA"
"7171","7171105","RS SILOAM PAAL DUA"
"7171","7171106","RS HERMINA MANADO"
"7171","7171107S","RS LAPANGAN DARURAT COVID-19 BAPELKES MANADO"
"7171","7171108","RS KHUSUS DAERAH GIGI DAN MULUT KOTA MANADO"
"7171","7171109S","RS LAPANGAN DARURAT COVID-19 KITA WAYA"
"7171","7171120","RSGM UNIVERSITAS SAM RATULANGI"
"7172","7172014","RS BUDI MULIA BITUNG"
"7172","7172025","RUMKITAL DR. WAHYU SLAMET BITUNG"
"7172","7172036","RS UMUM DAERAH BITUNG"
"7172","7172047S","RS DARURAT COVID-19 KOTA BITUNG"
"7173","7173002","RS UMUM DAERAH ANUGERAH"
"7173","7173036","RS BETHESDA GMIM TOMOHON"
"7173","7173051","RS  GUNUNG MARIA"
"7174","7174004","RS IBU DAN ANAK KASIH FATIMAH KOTAMOBAGU"
"7174","7174024","RS MONOMPIA"
"7174","7174035","RS UMUM DAERAH KOTA KOTAMOBAGU"
"7211","7201011","RS UMUM DAERAH BANGGAI"
"7207","7201012","RS UMUM DAERAH TRIKORA SALAKAN"
"7207","7201014","RS PRATAMA BILABANGGAI BUKO SELATAN"
"7201","7202015","RS UMUM DAERAH KABUPATEN BANGGAI"
"7201","7202016","RS PRATAMA DR. ABDUL CHALIK MASULILI"
"7201","7202017","RS CLAIRE MEDIKA"
"7201","7202018S","RS DARURAT KAB. BANGGAI"
"7206","7203016","RS UMUM DAERAH MOROWALI"
"7206","7203018","RS UMUM DAERAH SALABANGKAPAKU"
"7202","7204010","RS UMUM DAERAH POSO"
"7212","7204021","RS UMUM DAERAH KOLONEDALE"
"7202","7204043","RS GKST TENTENA"
"7202","7204044","RS TK 4 DR. YANTO, SP.OT"
"7203","7205022","RS UMUM DAERAH KABELOTA"
"7203","7205024","RS UMUM DAERAH PENDAU TAMBU KAB DONGGALA"
"7204","7206012","RS UMUM  MOKOPIDO TOLI-TOLI"
"7204","7206014","RS UMUM HJ. ZUBAEDA BANTILAN"
"7205","7207013","RS UMUM DAERAH MOKOYURLI BUOL"
"7205","7207015","RS UMUM DAERAH PRATAMA BUOL"
"7208","7208011","RS UMUM DAERAH ANUNTALOKO PARIGI"
"7208","7208012","RS IBU DAN ANAK DEFINA"
"7208","7208013","RS UMUM DAERAH RAJA TOMBOLOTUTU"
"7208","7208115","RS UMUM DAERAH BULUYE NAPOAE MOUTONG"
"7209","7209002","RS UMUM DAERAH WAKAI"
"7209","7209004","RS UMUM DAERAH PRATAMA TOGEAN"
"7209","7209032","RS UMUM DAERAH AMPANA"
"7210","7210002","RS UMUM DAERAH TORA BELO"
"7271","7271014","RS UMUM DAERAH UNDATA PALU"
"7271","7271025","RS TK. III. 13.06.01 DR. SINDHU TRISNO"
"7271","7271036","RS UMUM ANUTAPURA PALU"
"7271","7271040","RS WOODWARD"
"7271","7271051","RS UMUM DAERAH MADANI PALU"
"7271","7271095","RS BUDI AGUNG PALU"
"7271","7271116","RS IBU DAN ANAK TINATAPURA"
"7271","7271127","RS BHAYANGKARA PALU"
"7271","7271128","RS UMUM  SIS AL JUFRI PALU"
"7271","7271130","RS IBU DAN ANAK NASANA PURA"
"7271","7271131","RS IBU DAN ANAK CARE SHE"
"7271","7271132","RS SAMARITAN PALU"
"7271","7271133","RS UMUM TADULAKO PALU"
"7301","7301015","RS UMUM DAERAH KH. HAYYUNG KEPULAUAN SELAYAR"
"7301","7301017","RS PRATAMA JAMPEA"
"7302","7302016","RS UMUM DAERAH H.A. SULTHAN DAENG RADJA"
"7302","7302017","RS IBU DAN ANAK YASIRA"
"7303","7303010","RS UMUM DAERAH PROF. DR. H. ANWAR MAKKATUTU"
"7303","7303012","RS UMUM DAERAH BANYORANG"
"7303","7303013","RS IBU DAN ANAK PELANGI MEDICA"
"7304","7304011","RS UMUM DAERAH LANTO DAENG PASEWANG"
"7304","7304012","RS UMUM DAERAH RUMBIA"
"7305","7305012","RS UMUM DAERAH H. PADJONGA DG. NGALLE TAKALAR"
"7305","7305013","RS MARYAM CITRA MEDIKA"
"7305","7305014","RS UMUM DAERAH PRATAMA TAKALAR"
"7305","7305015","RS KHUSUS IBU DAN ANAK ZAINAB"
"7306","7306046","RS UMUM DAERAH SYEHK YUSUF GOWA"
"7306","7306057","RS UMUM THALIA IRHAM"
"7306","7306059","RS UMUM YAPIKA"
"7307","7307014","RS UMUM DAERAH KABUPATEN SINJAI"
"7308","7308026","RS TK. IV DR. M. YASIN BONE"
"7308","7308041","RS UMUM DAERAH TENRIAWARU BONE"
"7308","7308058","RS HAPSAH"
"7308","7308059","RS UMUM DAERAH DATU PANCAITANA"
"7309","7309016","RS UMUM DAERAH DR. LA PALALOI"
"7309","7309044","RS AU DR. DODY SARDJOTO"
"7310","7310016","RS UMUM BATARA SIANG"
"7310","7310021","RS UMUM KELAS D PRATAMA KAB. PANGKAJENE KEPULAUAN"
"7311","7311010","RS UMUM DAERAH LA PATARAI"
"7312","7312011","RS UMUM DAERAH LATEMMAMALA SOPPENG"
"7313","7313012","RS UMUM DAERAH LAMADDUKKELLENG KABUPATEN WAJO"
"7313","7313023","RS UMUM DAERAH SIWA"
"7313","7313024","RS PRIMA HUSADA SENGKANG"
"7313","7313025","RS HIKMAH CITRA MEDIKA SENGKANG"
"7314","7314013","RS UMUM DAERAH NENE MALLOMO"
"7314","7314024","RS UMUM DAERAH ARIFIN NUMANG"
"7314","7314025","RS UMUM ANUGRAH PANGKAJENE"
"7315","7315014","RS UMUM DAERAH LASINRANG PINRANG"
"7315","7315016","RS UMUM AISYIYAH ST. KHADIJAH"
"7315","7315017","RS UMUM DDELA MEDICAL"
"7315","7315018","RS UMUM DAERAH MADISING"
"7316","7316015","RS UMUM DAERAH MASSENREMPULU ENREKANG"
"7316","7316026","RS UMUM HJ. PUANG SABBE"
"7324","7317020","RS UMUM INCO SOROWAKO"
"7322","7317053","RS UMUM DAERAH ANDI DJEMMA MASAMBA"
"7317","7317075","RS UMUM DAERAH BATARA GURU"
"7317","7317076","RS HIKMAH SEJAHTERA BELOPA"
"7326","7318010","RS UMUM ELIM RANTEPAO"
"7318","7318021","RS FATIMA MAKALE"
"7318","7318054","RS UMUM DAERAH LAKIPADADA"
"7318","7318056","RS SINAR KASIH"
"7322","7322003","RS UMUM HIKMAH MASAMBA"
"7322","7322004","RS HIKMAH SEJAHTERA SUKAMAJU"
"7324","7325016","RS UMUM DAERAH I LAGALIGO"
"7324","7325018S","RS DARURAT ENGGANO"
"7326","7326002","RS UMUM DAERAH PONGTIKU"
"7326","7326003","RS SANTA TERESA MARAMPA RANTEPAO"
"7371","7371014","RS UMUM DAERAH SAYANG RAKYAT"
"7371","7371026","RS UMUM DAERAH LABUANG BAJI"
"7371","7371030","RS TK. II PELAMONIA"
"7371","7371041","RS KEPOLISIAN BHAYANGKARA"
"7371","7371052","RS AKADEMIS JAURY"
"7371","7371063","RS STELLA MARIS"
"7371","7371074","RS AL JALA AMMARI MAKASSAR"
"7371","7371096","RS KHUSUS DAERAH DADI"
"7371","7371107","RS IBU DAN ANAK MASYITA"
"7371","7371176","RS BERSALIN ELIM MAKASSAR"
"7371","7371180","RS IBU DAN ANAK SENTOSA"
"7371","7371191","RS IBU DAN ANAK SITTI KHADIJAH 1 MUHAMMADIYAH"
"7371","7371223","RS IBU DAN ANAK CHATERINE BOOTH"
"7371","7371234","RS KHUSUS DAERAH IBU DAN ANAK PERTIWI"
"7371","7371256","RS KHUSUS DAERAH IBU DAN ANAK SITI FATIMAH"
"7371","7371293","RS ISLAM FAISAL"
"7371","7371314","RS DR. TADJUDDIN CHALID, MPH"
"7371","7371325","RSUP DR. WAHIDIN SUDIROHUSODO"
"7371","7371336","RS HIKMAH"
