"kode_kab","kode_instansi","unit_kerja"
"3174","1030033","PUSKESMAS KELURAHAN PETUKANGAN SELATAN"
"3174","1030034","PUSKESMAS KELURAHAN ULUJAMI"
"3174","1030035","PUSKESMAS KELURAHAN BINTARO"
"3174","1030036","PUSKESMAS KEL PESANGGRAHAN"
"3174","1030037","PUSKESMAS KECAMATAN KEBAYORAN LAMA"
"3174","1030038","PUSKESMAS KELURAHAN GROGOL UTARA I"
"3174","1030039","PUSKESMAS KELURAHAN GROGOL UTARA II"
"3174","1030040","PUSKESMAS KELURAHAN GROGOL SELATAN"
"3174","1030041","PUSKESMAS KELURAHAN CIPULIR I"
"3174","1030042","PUSKESMAS KELURAHAN CIPULIR II"
"3174","1030043","PUSKESMAS KELURAHAN KEBAYORAN LAMA UTARA"
"3174","1030045","PUSKESMAS KELURAHAN PONDOK PINANG"
"3174","1030046","PUSKESMAS KECAMATAN KEBAYORAN BARU"
"3174","1030048","PUSKESMAS KELURAHAN RAWA BARAT"
"3174","1030049","PUSKESMAS KELURAHAN SELONG"
"3174","1030050","PUSKESMAS KELURAHAN GUNUNG"
"3174","1030051","PUSKESMAS KELURAHAN KRAMAT PELA"
"3174","1030052","PUSKESMAS KELURAHAN PETOGOGAN"
"3174","1030053","PUSKESMAS KELURAHAN PULO"
"3174","1030054","PUSKESMAS KELURAHAN GANDARIA UTARA"
"3174","1030055","PUSKESMAS KELURAHAN GANDARIA UTARA II"
"3174","1030056","PUSKESMAS KELURAHAN CIPETE UTARA"
"3174","1030057","PUSKESMAS KECAMATAN MAMPANG PRAPATAN"
"3174","1030058","PUSKESMAS KELURAHAN KUNINGAN BARAT"
"3174","1030059","PUSKESMAS KELURAHAN MAMPANG PRAPATAN"
"3174","1030060","PUSKESMAS KELURAHAN PELA MAMPANG"
"3174","1030062","PUSKESMAS KELURAHAN TEGAL PARANG"
"3174","1030063","PUSKESMAS KELURAHAN BANGKA"
"3174","1030064","PUSKESMAS KECAMATAN PANCORAN"
"3174","1030065","PUSKESMAS KELURAHAN DUREN TIGA"
"3174","1030066","PUSKESMAS KELURAHAN KALIBATA I"
"3174","1030067","PUSKESMAS KELURAHAN KALIBATA II"
"3174","1030068","PUSKESMAS KELURAHAN CIKOKO"
"3174","1030069","PUSKESMAS KELURAHAN PENGADEGAN"
"3174","1030070","PUSKESMAS KELURAHAN PANCORAN"
"3174","1030071","PUSKESMAS KELURAHAN RAWAJATI I"
"3174","1030072","PUSKESMAS KELURAHAN RAWAJATI II"
"3174","1030073","PUSKESMAS KECAMATAN TEBET"
"3174","1030074","PUSKESMAS KELURAHAN MENTENG DALAM"
"3174","1030075","PUSKESMAS KELURAHAN TEBET BARAT"
"3174","1030077","PUSKESMAS KELURAHAN KEBON BARU"
"3174","1030078","PUSKESMAS KELURAHAN BUKIT DURI"
"3174","1030079","PUSKESMAS KELURAHAN MANGGARAI SELATAN"
"3174","1030080","PUSKESMAS KELURAHAN MANGGARAI"
"3174","1030082","PUSKESMAS KECAMATAN SETIABUDI"
"3174","1030083","PUSKESMAS KELURAHAN SETIABUDI"
"3174","1030084","PUSKESMAS KELURAHAN KARET"
"3174","1030085","PUSKESMAS KELURAHAN PASAR MANGGIS"
"3174","1030086","PUSKESMAS KELURAHAN MENTENG ATAS"
"3175","1030087","PUSKESMAS KECAMATAN PASAR REBO"
"3175","1030088","PUSKESMAS KELURAHAN BARU"
"3175","1030089","PUSKESMAS KELURAHAN GEDONG"
"3175","1030090","PUSKESMAS KELURAHAN CIJANTUNG"
"3175","1030091","PUSKESMAS KELURAHAN KALISARI"
"3175","1030092","PUSKESMAS KELURAHAN PEKAYON"
"3175","1030093","PUSKESMAS KECAMATAN CIRACAS"
"3175","1030094","PUSKESMAS KELURAHAN RAMBUTAN"
"3175","1030095","PUSKESMAS KELURAHAN CIRACAS"
"3175","1030096","PUSKESMAS KELURAHAN CIBUBUR"
"3175","1030098","PUSKESMAS KELURAHAN KELAPA DUA WETAN"
"3175","1030099","PUSKESMAS KECAMATAN CIPAYUNG"
"3175","1030100","PUSKESMAS KELURAHAN LUBANG BUAYA"
"3175","1030101","PUSKESMAS KELURAHAN BAMBU APUS I"
"3175","1030102","PUSKESMAS KELURAHAN BAMBU APUS II"
"3175","1030103","PUSKESMAS KELURAHAN CIPAYUNG"
"3175","1030104","PUSKESMAS KELURAHAN MUNJUL"
"3175","1030105","PUSKESMAS KELURAHAN CEGER"
"3175","1030106","PUSKESMAS KELURAHAN SETU"
"3175","1030107","PUSKESMAS KELURAHAN CILANGKAP"
"3175","1030108","PUSKESMAS KELURAHAN PONDOK RANGGON"
"3175","1030110","PUSKESMAS KECAMATAN MAKASAR"
"3175","1030111","PUSKESMAS KELURAHAN CIPINANG MELAYU"
"3175","1030112","PUSKESMAS KELURAHAN HALIM P.KUSUMA I"
"3175","1030113","PUSKESMAS KELURAHAN HALIM P.KUSUMA II"
"3175","1030114","PUSKESMAS KELURAHAN KEBON PALA"
"3175","1030115","PUSKESMAS KELURAHAN PINANG RANTI"
"3175","1030116","PUSKESMAS KELURAHAN MAKASAR"
"3175","1030117","PUSKESMAS KECAMATAN KRAMAT JATI"
"3175","1030118","PUSKESMAS KELURAHAN CAWANG"
"3175","1030119","PUSKESMAS KELURAHAN CILILITAN"
"3175","1030120","PUSKESMAS KELURAHAN KRAMAT JATI"
"3175","1030122","PUSKESMAS KELURAHAN BATU AMPAR"
"3175","1030123","PUSKESMAS KELURAHAN BALEKAMBANG"
"3175","1030124","PUSKESMAS KELURAHAN KAMPUNG TENGAH"
"3175","1030125","PUSKESMAS KELURAHAN DUKUH"
"3175","1030126","PUSKESMAS KECAMATAN JATINEGARA"
"3175","1030127","PUSKESMAS KELURAHAN KAMPUNG MELAYU"
"3175","1030128","PUSKESMAS KELURAHAN BALIMESTER"
"3175","1030129","PUSKESMAS KELURAHAN BIDARA CINA I"
"3175","1030130","PUSKESMAS KELURAHAN BIDARA CINA II"
"3175","1030131","PUSKESMAS KELURAHAN BIDARA CINA III"
"3175","1030132","PUSKESMAS KELURAHAN CIPINANG CEMPEDAK"
"3175","1030133","PUSKESMAS KELURAHAN RAWA BUNGA"
"3175","1030134","PUSKESMAS KELURAHAN CIPINANG MUARA"
"3175","1030135","PUSKESMAS KELURAHAN CIPINANG BESAR UTARA"
"3175","1030136","PUSKESMAS KELURAHAN CIPINANG BESAR SELATAN 1"
"3175","1030137","PUSKESMAS KELURAHAN CIPINANG BESAR SEL. II"
"3175","1030138","PUSKESMAS KECAMATAN DUREN SAWIT"
"3175","1030139","PUSKESMAS KELURAHAN PONDOK BAMBU I"
"3175","1030140","PUSKESMAS KELURAHAN PONDOK BAMBU II"
"3175","1030141","PUSKESMAS KELURAHAN KLENDER I"
"3175","1030142","PUSKESMAS KELURAHAN KLENDER II"
"3175","1030143","PUSKESMAS KELURAHAN KLENDER III"
"3175","1030144","PUSKESMAS KELURAHAN DUREN SAWIT"
"3175","1030145","PUSKESMAS KELURAHAN MALAKA JAYA"
"3175","1030146","PUSKESMAS KELURAHAN MALAKA SARI"
"3175","1030147","PUSKESMAS KELURAHAN PONDOK KOPI I"
"3175","1030148","PUSKESMAS KELURAHAN PONDOK KOPI II"
"3175","1030149","PUSKESMAS KELURAHAN PONDOK KELAPA"
"3175","1030150","PUSKESMAS KECAMATAN CAKUNG"
"3175","1030151","PUSKESMAS KELURAHAN RAWATERATE"
"3175","1030152","PUSKESMAS KELURAHAN JATINEGARA"
"3175","1030153","PUSKESMAS KELURAHAN PENGGILINGAN I ELOK"
"3175","1030154","PUSKESMAS KELURAHAN PENGGILINGAN II"
"3175","1030155","PUSKESMAS KELURAHAN CAKUNG TIMUR"
"3175","1030156","PUSKESMAS KELURAHAN CAKUNG BARAT"
"3175","1030157","PUSKESMAS KELURAHAN UJUNG MENTENG"
"3175","1030158","PUSKESMAS KELURAHAN PULO GEBANG"
"3175","1030159","PUSKESMAS KECAMATAN PULOGADUNG"
"3175","1030160","PUSKESMAS KELURAHAN KAYU PUTIH"
"3175","1030161","PUSKESMAS KELURAHAN JATI I"
"3175","1030162","PUSKESMAS KELURAHAN JATI II"
"3175","1030163","PUSKESMAS KELURAHAN RAWAMANGUN"
"3175","1030164","PUSKESMAS KELURAHAN PISANGAN TIMUR I"
"3175","1030165","PUSKESMAS KELURAHAN PISANGAN TIMUR II"
"3175","1030166","PUSKESMAS KELURAHAN CIPINANG"
"3175","1030167","PUSKESMAS KELURAHAN JATINEGARA KAUM"
"3175","1030168","PUSKESMAS KECAMATAN MATRAMAN"
"3175","1030169","PUSKESMAS KELURAHAN KAYU MANIS"
"3175","1030170","PUSKESMAS KELURAHAN UTAN KAYU UTARA"
"3175","1030172","PUSKESMAS KELURAHAN UTAN KAYU SELATAN I"
"3175","1030173","PUSKESMAS KELURAHAN PALMERIAM"
"3175","1030174","PUSKESMAS KELURAHAN UTAN KAYU SELATAN II"
"3171","1030175","PUSKESMAS KECAMATAN TANAH ABANG"
"3171","1030176","PUSKESMAS KELURAHAN KAMPUNG BALI"
"3171","1030177","PUSKESMAS KELURAHAN PETAMBURAN"
"3171","1030178","PUSKESMAS KELURAHAN KARET TENGSIN"
"3171","1030180","PUSKESMAS KELURAHAN GELORA"
"3171","1030181","PUSKESMAS KECAMATAN MENTENG"
"3171","1030183","PUSKESMAS KELURAHAN PEGANGSAAN"
"3171","1030185","PUSKESMAS KECAMATAN SENEN"
"3171","1030186","PUSKESMAS KELURAHAN KENARI"
"3171","1030187","PUSKESMAS KELURAHAN KRAMAT"
"3171","1030188","PUSKESMAS KELURAHAN BUNGUR"
"3171","1030189","PUSKESMAS KELURAHAN PASEBAN"
"3171","1030190","PUSKESMAS KELURAHAN KWITANG"
"3171","1030191","PUSKESMAS KECAMATAN JOHAR BARU"
"3171","1030192","PUSKESMAS KELURAHAN TANAH TINGGI"
"3171","1030194","PUSKESMAS KELURAHAN JOHAR BARU II"
"3171","1030195","PUSKESMAS KELURAHAN JOHAR BARU III"
"3171","1030196","PUSKESMAS KELURAHAN GALUR"
"3171","1030197","PUSKESMAS KELURAHAN KAMPUNG RAWA"
"3171","1030198","PUSKESMAS KECAMATAN CEMPAKA PUTIH"
"3171","1030199","PUSKESMAS KELURAHAN RAWASARI"
"3171","1030201","PUSKESMAS KELURAHAN CEMPAKA PUTIH BARAT II"
"3171","1030202","PUSKESMAS KECAMATAN KEMAYORAN"
"3171","1030203","PUSKESMAS KELURAHAN KEBON KOSONG I"
"3171","1030204","PUSKESMAS KELURAHAN KEBON KOSONG II"
"3171","1030205","PUSKESMAS KELURAHAN SERDANG"
"3171","1030206","PUSKESMAS KELURAHAN UTAN PANJANG"
"3171","1030208","PUSKESMAS KELURAHAN CEMPAKA BARU"
"3171","1030209","PUSKESMAS KELURAHAN SUMUR BATU"
"3171","1030210","PUSKESMAS KECAMATAN SAWAH BESAR"
"3171","1030212","PUSKESMAS KELURAHAN PASAR BARU"
"3171","1030213","PUSKESMAS KECAMATAN GAMBIR"
"3171","1030214","PUSKESMAS KELURAHAN DURI PULO"
"3171","1030215","PUSKESMAS KELURAHAN PETOJO UTARA"
"3171","1030216","PUSKESMAS KELURAHAN PETOJO SELATAN"
"3173","1030217","PUSKESMAS KECAMATAN KEMBANGAN"
"3173","1030219","PUSKESMAS KELURAHAN MERUYA UTARA"
"3173","1030220","PUSKESMAS KELURAHAN MERUYA SELATAN I"
"3173","1030221","PUSKESMAS KELURAHAN MERUYA SELATAN II"
"3173","1030222","PUSKESMAS KELURAHAN JOGLO I"
"3173","1030223","PUSKESMAS KELURAHAN JOGLO II"
"3173","1030224","PUSKESMAS KELURAHAN SRENGSENG"
"3173","1030225","PUSKESMAS KELURAHAN KEMBANGAN SELATAN"
"3173","1030226","PUSKESMAS KECAMATAN KEBON JERUK"
"3173","1030227","PUSKESMAS KELURAHAN KEDOYA SELATAN"
"3173","1030228","PUSKESMAS KELURAHAN DURI KEPA"
"3173","1030229","PUSKESMAS KELURAHAN KEBON JERUK"
"3173","1030230","PUSKESMAS KELURAHAN SUKABUMI SELATAN"
"3173","1030231","PUSKESMAS KELURAHAN SUKABUMI UTARA"
"3173","1030232","PUSKESMAS KELURAHAN KELAPA DUA"
"3173","1030233","PUSKESMAS KELURAHAN KEDOYA UTARA"
"3173","1030234","PUSKESMAS KECAMATAN PALMERAH"
"3173","1030235","PUSKESMAS KELURAHAN JATIPULO I"
"3173","1030236","PUSKESMAS KELURAHAN JATIPULO II"
"3173","1030237","PUSKESMAS KELURAHAN KOTA BAMBU SELATAN"
"3173","1030238","PUSKESMAS KELURAHAN KOTA BAMBU UTARA"
"3173","1030239","PUSKESMAS KELURAHAN SLIPI I"
"3173","1030240","PUSKESMAS KELURAHAN SLIPI II"
"3173","1030241","PUSKESMAS KELURAHAN PALMERAH I"
"3173","1030242","PUSKESMAS KELURAHAN PALMERAH II"
"3173","1030243","PUSKESMAS KELURAHAN KEMANGGISAN"
"3173","1030244","PUSKESMAS KECAMATAN GROGOL PETAMBURAN"
"3173","1030245","PUSKESMAS KELURAHAN GROGOL I"
"3173","1030246","PUSKESMAS KELURAHAN GROGOL II"
"3173","1030247","PUSKESMAS KELURAHAN GROGOL III"
"3173","1030248","PUSKESMAS KELURAHAN JELAMBAR I"
"3173","1030249","PUSKESMAS KELURAHAN JELAMBAR II"
"3173","1030250","PUSKESMAS KELURAHAN JELAMBAR BARU"
"3173","1030251","PUSKESMAS KELURAHAN TANJUNG DUREN SELATAN"
"3173","1030252","PUSKESMAS KELURAHAN TANJUNG DUREN UTARA"
"3173","1030253","PUSKESMAS KELURAHAN TOMANG"
"3173","1030254","PUSKESMAS KECAMATAN TAMBORA"
"3173","1030255","PUSKESMAS KELURAHAN PEKOJAN I"
"3173","1030256","PUSKESMAS KELURAHAN PEKOJAN II"
"3173","1030257","PUSKESMAS KELURAHAN ROA MALAKA"
"3173","1030258","PUSKESMAS KELURAHAN TAMBORA"
"3173","1030259","PUSKESMAS KELURAHAN ANGKE"
"3173","1030260","PUSKESMAS KELURAHAN JEMBATAN BESI"
"3173","1030261","PUSKESMAS KELURAHAN DURI UTARA"
"3173","1030262","PUSKESMAS KELURAHAN KALIANYAR"
"3173","1030263","PUSKESMAS KECAMATAN TAMANSARI"
"3173","1030265","PUSKESMAS KELURAHAN KEAGUNGAN"
"3173","1030266","PUSKESMAS KEL. KRUKUT II"
"3173","1030267","PUSKESMAS KELURAHAN MAPHAR"
"3173","1030268","PUSKESMAS KELURAHAN TAMAN SARI"
"3173","1030269","PUSKESMAS KECAMATAN CENGKARENG"
"3173","1030270","PUSKESMAS KELURAHAN RAWA BUAYA"
"3173","1030271","PUSKESMAS KELURAHAN CENGKARENG TIMUR"
"3173","1030272","PUSKESMAS KELURAHAN CENGKARENG BARAT I"
"3173","1030273","PUSKESMAS KELURAHAN CENGKARENG BARAT II"
"3173","1030274","PUSKESMAS KELURAHAN KAPUK I"
"3173","1030275","PUSKESMAS KELURAHAN KAPUK II"
"3173","1030276","PUSKESMAS KELURAHAN KEDAUNG KALI ANGKE"
"3173","1030277","PUSKESMAS KELURAHAN DURI KOSAMBI I"
"3173","1030278","PUSKESMAS KELURAHAN DURI KOSAMBI II"
"3173","1030279","PUSKESMAS KECAMATAN KALIDERES"
"3173","1030280","PUSKESMAS KELURAHAN SEMANAN I"
"3173","1030281","PUSKESMAS KELURAHAN SEMANAN II"
"3173","1030282","PUSKESMAS KELURAHAN KAMAL 1"
"3173","1030283","PUSKESMAS KELURAHAN TEGAL ALUR I"
"3173","1030284","PUSKESMAS KELURAHAN TEGAL ALUR II"
"3173","1030285","PUSKESMAS KELURAHAN TEGAL ALUR III"
"3173","1030286","PUSKESMAS KELURAHAN PEGADUNGAN I"
"3173","1030287","PUSKESMAS KELURAHAN PEGADUNGAN II"
"3173","1030288","PUSKESMAS KELURAHAN PEGADUNGAN III"
"3173","1030289","PUSKESMAS KELURAHAN PEGADUNGAN IV"
"3173","1030290","PUSKESMAS KELURAHAN KALIDERES"
"3173","1030291","PUSKESMAS KELURAHAN KAMAL II"
"3172","1030292","PUSKESMAS KECAMATAN PENJARINGAN"
"3172","1030293","PUSKESMAS KELURAHAN KAMAL MUARA"
"3172","1030294","PUSKESMAS KELURAHAN KAPUK MUARA"
"3172","1030295","PUSKESMAS KELURAHAN PEJAGALAN"
"3172","1030296","PUSKESMAS KELURAHAN PENJARINGAN I"
"3172","1030297","PUSKESMAS KELURAHAN PENJARINGAN II"
"3172","1030298","PUSKESMAS KELURAHAN PLUIT"
"3172","1030299","PUSKESMAS KECAMATAN PADEMANGAN"
"3172","1030300","PUSKESMAS KELURAHAN ANCOL"
"3172","1030301","PUSKESMAS KELURAHAN PADEMANGAN BARAT I"
"3172","1030302","PUSKESMAS KELURAHAN PADEMANGAN BARAT II"
"3172","1030304","PUSKESMAS KECAMATAN TANJUNG PRIOK"
"3172","1030305","PUSKESMAS KELURAHAN SUNTER JAYA I"
"3172","1030306","PUSKESMAS KELURAHAN SUNTER JAYA II"
"3172","1030308","PUSKESMAS KELURAHAN SUNGAI BAMBU"
"3172","1030309","PUSKESMAS KELURAHAN KEBON BAWANG I"
"3172","1030310","PUSKESMAS KELURAHAN KEBON BAWANG II"
"3172","1030311","PUSKESMAS KELURAHAN KEBON BAWANG III"
"3172","1030312","PUSKESMAS KELURAHAN TANJUNG PRIOK"
"3172","1030313","PUSKESMAS KELURAHAN SUNTER AGUNG I"
"3172","1030314","PUSKESMAS KELURAHAN SUNTER AGUNG II"
"3172","1030315","PUSKESMAS KELURAHAN SUNTER AGUNG III"
"3172","1030316","PUSKESMAS KELURAHAN WARAKAS"
"3172","1030317","PUSKESMAS KEL. PAPANGGO II"
"3172","1030318","PUSKESMAS KECAMATAN KOJA"
"3172","1030319","PUSKESMAS KELURAHAN KOJA"
"3172","1030320","PUSKESMAS KELURAHAN LAGOA"
"3172","1030321","PUSKESMAS KELURAHAN TUGU UTARA III"
"3172","1030323","PUSKESMAS KELURAHAN TUGU SELATAN"
"3172","1030324","PUSKESMAS KELURAHAN RAWA BADAK UTARA II"
"3172","1030325","PUSKESMAS KELURAHAN RAWA BADAK UTARA I"
"3172","1030326","PUSKESMAS KECAMATAN KELAPA GADING"
"3172","1030327","PUSKESMAS KEL. KELAPA GADING TMR. I"
"3172","1030328","PUSKESMAS KEL. KELAPA GADING TMR. II"
"3172","1030329","PUSKESMAS KELURAHAN PEGANGSAAN DUA A"
"3172","1030330","PUSKESMAS KELURAHAN PEGANGSAAN DUA B"
"3172","1030331","PUSKESMAS KECAMATAN CILINCING"
"3172","1030332","PUSKESMAS KELURAHAN KALIBARU"
"3172","1030333","PUSKESMAS KEL. CILINCING I"
"3172","1030335","PUSKESMAS KELURAHAN SEMPER BARAT I"
"3172","1030336","PUSKESMAS KELURAHAN SEMPER BARAT II"
"3172","1030337","PUSKESMAS KELURAHAN SEMPER BARAT III"
"3172","1030338","PUSKESMAS KELURAHAN MARUNDA"
"3172","1030339","PUSKESMAS KELURAHAN SUKAPURA"
"3172","1030340","PUSKESMAS KELURAHAN ROROTAN"
"3201","1030341","PUSKESMAS NANGGUNG"
"3201","1030342","PUSKESMAS CURUGBITUNG"
"3201","1030343","PUSKESMAS LEUWILIANG"
"3201","1030344","PUSKESMAS PURASEDA"
"3201","1030345","PUSKESMAS SADENG PASAR"
"3201","1030346","PUSKESMAS LEUWISADENG"
"3201","1030347","PUSKESMAS PAMIJAHAN"
"3201","1030348","PUSKESMAS CIBENING"
"3201","1030349","PUSKESMAS CIASMARA"
"3201","1030350","PUSKESMAS CIBUNGBULANG"
"3201","1030351","PUSKESMAS CIJUJUNG"
"3201","1030352","PUSKESMAS SITU UDIK"
"3201","1030353","PUSKESMAS CIAMPEA"
"3201","1030354","PUSKESMAS PASIR"
"3201","1030355","PUSKESMAS CIAMPEA UDIK"
"3201","1030356","PUSKESMAS CIHIDEUNG UDIK"
"3201","1030357","PUSKESMAS TENJOLAYA"
"3201","1030358","PUSKESMAS DRAMAGA"
"3201","1030359","PUSKESMAS CANGKURAWOK"
"3201","1030360","PUSKESMAS KAMPUNG MANGGIS"
"3201","1030361","PUSKESMAS PURWASARI"
"3201","1030362","PUSKESMAS CIOMAS"
"3201","1030363","PUSKESMAS CIAPUS"
"3201","1030364","PUSKESMAS KOTA BATU"
"3201","1030365","PUSKESMAS LALADON"
"3201","1030366","PUSKESMAS TAMANSARI"
"3201","1030367","PUSKESMAS SIRNA GALIH"
"3201","1030368","PUSKESMAS SUKARESMI"
"3201","1030369","PUSKESMAS CIJERUK"
"3201","1030370","PUSKESMAS CIBURAYUT"
"3201","1030371","PUSKESMAS SUKAHARJA"
"3201","1030372","PUSKESMAS CIGOMBONG"
"3201","1030373","PUSKESMAS CARINGIN"
"3201","1030374","PUSKESMAS CINAGARA"
"3201","1030375","PUSKESMAS CIDERUM"
"3201","1030376","PUSKESMAS CIAWI"
"3201","1030377","PUSKESMAS BANJARSARI"
"3201","1030378","PUSKESMAS CITAPEN"
"3201","1030379","PUSKESMAS CISARUA"
"3201","1030380","PUSKESMAS CIBULAN"
"3201","1030381","PUSKESMAS MEGAMENDUNG"
"3201","1030382","PUSKESMAS SUKAMANAH"
"3201","1030383","PUSKESMAS CIMANDALA"
"3201","1030384","PUSKESMAS SUKARAJA"
"3201","1030385","PUSKESMAS CILEBUT"
"3201","1030386","PUSKESMAS BABAKAN MADANG"
"3201","1030387","PUSKESMAS CIJAYANTI"
"3201","1030388","PUSKESMAS SENTUL"
"3201","1030389","PUSKESMAS SUKAMAKMUR"
"3201","1030390","PUSKESMAS SUKADAMAI"
"3201","1030391","PUSKESMAS CARIU"
"3201","1030392","PUSKESMAS KARYAMEKAR"
"3201","1030393","PUSKESMAS TANJUNGSARI"
"3201","1030394","PUSKESMAS JONGGOL"
"3201","1030395","PUSKESMAS BALEKAMBANG"
"3201","1030396","PUSKESMAS SUKANEGARA"
"3201","1030397","PUSKESMAS CILEUNGSI"
"3201","1030398","PUSKESMAS GANDOANG"
"3201","1030399","PUSKESMAS PASIR ANGIN"
"3201","1030400","PUSKESMAS BOJONG"
"3201","1030401","PUSKESMAS KELAPA NUNGGAL"
"3201","1030402","PUSKESMAS GUNUNG PUTRI"
"3201","1030403","PUSKESMAS CIANGSANA"
"3201","1030404","PUSKESMAS KRANGGAN"
"3201","1030405","PUSKESMAS BOJONG NANGKA"
"3201","1030406","PUSKESMAS CITEUREUP"
"3201","1030407","PUSKESMAS LEUWINUTUG"
"3201","1030408","PUSKESMAS TAJUR"
"3201","1030409","PUSKESMAS CIBINONG"
"3201","1030410","PUSKESMAS CIRIMEKAR"
"3201","1030411","PUSKESMAS KARADENAN"
"3201","1030412","PUSKESMAS PABUARAN INDAH"
"3201","1030413","PUSKESMAS SULIWER"
"3201","1030414","PUSKESMAS BOJONG GEDE"
"3201","1030415","PUSKESMAS RAGA JAYA"
"3201","1030416","PUSKESMAS KEMUNING"
"3201","1030417","PUSKESMAS TAJURHALANG"
"3201","1030418","PUSKESMAS KEMANG"
"3201","1030419","PUSKESMAS JAMPANG"
"3201","1030420","PUSKESMAS RANCA BUNGUR"
"3201","1030421","PUSKESMAS PARUNG"
"3201","1030422","PUSKESMAS BANTAR JAYA"
"3201","1030423","PUSKESMAS CISEENG"
"3201","1030424","PUSKESMAS CIBEUTEUNG UDIK"
"3201","1030425","PUSKESMAS GUNUNG SINDUR"
"3201","1030426","PUSKESMAS COGREG"
"3201","1030427","PUSKESMAS RUMPIN"
"3201","1030428","PUSKESMAS CICANGKAL"
"3201","1030429","PUSKESMAS GOBANG"
"3201","1030430","PUSKESMAS CIGUDEG"
"3201","1030431","PUSKESMAS LEBAK WANGI"
"3201","1030432","PUSKESMAS BUNAR"
"3201","1030433","PUSKESMAS SUKAJAYA"
"3201","1030434","PUSKESMAS KIARAPANDAK"
"3201","1030435","PUSKESMAS JASINGA"
"3201","1030436","PUSKESMAS CURUG"
"3201","1030437","PUSKESMAS BAGOANG"
"3201","1030438","PUSKESMAS TENJO"
"3201","1030439","PUSKESMAS PASAR REBO"
"3201","1030440","PUSKESMAS PARUNG PANJANG"
"3201","1030441","PUSKESMAS DAGO"
"3202","1030442","PUSKESMAS CIEMAS"
"3202","1030443","PUSKESMAS TAMANJAYA"
"3202","1030444","PUSKESMAS CIRACAP"
"3202","1030445","PUSKESMAS WALURAN"
"3202","1030446","PUSKESMAS SURADE"
"3202","1030447","PUSKESMAS BUNIWANGI"
"3202","1030448","PUSKESMAS CIBITUNG"
"3202","1030449","PUSKESMAS JAMPANG KULON"
"3202","1030450","PUSKESMAS CIMANGGU"
"3202","1030451","PUSKESMAS KALIBUNDER"
"3202","1030452","PUSKESMAS TEGAL BULEUD"
"3202","1030453","PUSKESMAS BANGBAYANG"
"3202","1030454","PUSKESMAS CIDOLOG"
"3202","1030455","PUSKESMAS SAGARANTEN"
"3202","1030456","PUSKESMAS CIDADAP"
"3202","1030457","PUSKESMAS CURUG KEMBAR"
"3202","1030458","PUSKESMAS PABUARAN"
"3202","1030459","PUSKESMAS LENGKONG"
"3202","1030460","PUSKESMAS PALABUHANRATU"
"3202","1030461","PUSKESMAS CITARIK"
"3202","1030462","PUSKESMAS SIMPENAN"
"3202","1030463","PUSKESMAS WARUNG KIARA"
"3202","1030464","PUSKESMAS BANTAR GADUNG"
"3202","1030465","PUSKESMAS JAMPANG TENGAH"
"3202","1030466","PUSKESMAS PURABAYA"
"3202","1030467","PUSKESMAS CIKEMBAR"
"3202","1030468","PUSKESMAS NYALINDUNG"
"3202","1030469","PUSKESMAS CIJANGKAR"
"3202","1030470","PUSKESMAS GEGER BITUNG"
"3202","1030471","PUSKESMAS SUKARAJA"
"3202","1030472","PUSKESMAS LIMBANGAN"
"3202","1030473","PUSKESMAS KEBON PEDES"
"3202","1030474","PUSKESMAS CIREUNGHAS"
"3202","1030475","PUSKESMAS SUKALARANG"
"3202","1030476","PUSKESMAS KARAWANG"
"3202","1030477","PUSKESMAS KADUDAMPIT"
"3202","1030478","PUSKESMAS CISAAT"
"3202","1030479","PUSKESMAS SELAJAMBE"
"3202","1030480","PUSKESMAS GUNUNGGURUH"
"3202","1030481","PUSKESMAS CIBOLANGKIDUL"
"3202","1030482","PUSKESMAS CIBADAK"
"3202","1030483","PUSKESMAS SEKARWANGI"
"3202","1030484","PUSKESMAS CICANTAYAN"
"3202","1030485","PUSKESMAS CARINGIN"
"3202","1030486","PUSKESMAS NAGRAK"
"3202","1030487","PUSKESMAS GIRIJAYA"
"3202","1030488","PUSKESMAS CIAMBAR"
"3202","1030489","PUSKESMAS CICURUG"
"3202","1030490","PUSKESMAS CIPARI"
"3202","1030491","PUSKESMAS CIDAHU"
"3202","1030492","PUSKESMAS PARAKAN SALAK"
"3202","1030493","PUSKESMAS PARUNGKUDA"
"3202","1030494","PUSKESMAS BOJONG GENTENG"
"3202","1030495","PUSKESMAS KALAPANUNGGAL"
"3202","1030496","PUSKESMAS CIKIDANG"
"3202","1030497","PUSKESMAS CISOLOK"
"3202","1030498","PUSKESMAS CIKAKAK"
"3202","1030499","PUSKESMAS KABANDUNGAN"
"3203","1030500","PUSKESMAS AGRABINTA"
"3203","1030501","PUSKESMAS LELES"
"3203","1030502","PUSKESMAS SINDANGBARANG"
"3203","1030503","PUSKESMAS CIDAUN"
"3203","1030504","PUSKESMAS NARINGGUL"
"3203","1030505","PUSKESMAS CIBINONG"
"3203","1030506","PUSKESMAS GUNUNGBITUNG"
"3203","1030507","PUSKESMAS PASIRKUDA"
"3203","1030508","PUSKESMAS CIKADU"
"3203","1030509","PUSKESMAS TANGGEUNG"
"3203","1030510","PUSKESMAS KADUPANDAK"
"3203","1030511","PUSKESMAS BOJONGLARANG"
"3203","1030512","PUSKESMAS CIJATI"
