"kode_prov","kode_kab","kode_kec","nama_wilayah"
NULL,"8204","820408","BACAN"
NULL,"8204","820409","BACAN BARAT"
NULL,"8204","820410","MAKIAN BARAT"
NULL,"8204","820411","KAYOA BARAT"
NULL,"8204","820412","KAYOA SELATAN"
NULL,"8204","820413","KAYOA UTARA"
NULL,"8204","820414","BACAN BARAT UTARA"
NULL,"8204","820415","KASIRUTA BARAT"
NULL,"8204","820416","KASIRUTA TIMUR"
NULL,"8204","820417","BACAN SELATAN"
NULL,"8204","820418","KEPULAUAN BOTANGLOMANG"
NULL,"8204","820419","MANDIOLI SELATAN"
NULL,"8204","820420","MANDIOLI UTARA"
NULL,"8204","820421","BACAN TIMUR SELATAN"
NULL,"8204","820422","BACAN TIMUR TENGAH"
NULL,"8204","820423","GANE BARAT SELATAN"
NULL,"8204","820424","GANE BARAT UTARA"
NULL,"8204","820425","KEPULAUAN JORONGA"
NULL,"8204","820426","GANE TIMUR SELATAN"
NULL,"8204","820427","GANE TIMUR TENGAH"
NULL,"8204","820428","OBI BARAT"
NULL,"8204","820429","OBI TIMUR"
NULL,"8204","820430","OBI UTARA"
NULL,"8205","820501","MANGOLI TIMUR"
NULL,"8205","820502","SANANA"
NULL,"8205","820503","SULABESI BARAT"
NULL,"8205","820506","MANGOLI BARAT"
NULL,"8205","820507","SULABESI TENGAH"
NULL,"8205","820508","SULABESI TIMUR"
NULL,"8205","820509","SULABESI SELATAN"
NULL,"8205","820510","MANGOLI UTARA TIMUR"
NULL,"8205","820511","MANGOLI TENGAH"
NULL,"8205","820512","MANGOLI SELATAN"
NULL,"8205","820513","MANGOLI UTARA"
NULL,"8205","820518","SANANA UTARA"
NULL,"8206","820601","WASILE"
NULL,"8206","820602","MABA"
NULL,"8206","820603","MABA SELATAN"
NULL,"8206","820604","WASILE SELATAN"
NULL,"8206","820605","WASILE TENGAH"
NULL,"8206","820606","WASILE UTARA"
NULL,"8206","820607","WASILE TIMUR"
NULL,"8206","820608","MABA TENGAH"
NULL,"8206","820609","MABA UTARA"
NULL,"8206","820610","KOTA MABA"
NULL,"8207","820701","MOROTAI SELATAN"
NULL,"8207","820702","MOROTAI SELATAN BARAT"
NULL,"8207","820703","MOROTAI JAYA"
NULL,"8207","820704","MOROTAI UTARA"
NULL,"8207","820705","MOROTAI TIMUR"
NULL,"8208","820801","TALIABU BARAT"
NULL,"8208","820802","TALIABU BARAT LAUT"
NULL,"8208","820803","LEDE"
NULL,"8208","820804","TALIABU UTARA"
NULL,"8208","820805","TALIABU TIMUR"
NULL,"8208","820806","TALIABU TIMUR SELATAN"
NULL,"8208","820807","TALIABU SELATAN"
NULL,"8208","820808","TABONA"
NULL,"8271","827101","PULAU TERNATE"
NULL,"8271","827102","KOTA TERNATE SELATAN"
NULL,"8271","827103","KOTA TERNATE UTARA"
NULL,"8271","827104","MOTI"
NULL,"8271","827105","PULAU BATANG DUA"
NULL,"8271","827106","KOTA TERNATE TENGAH"
NULL,"8271","827107","PULAU HIRI"
NULL,"8271","827108","TERNATE BARAT"
NULL,"8272","827201","TIDORE"
NULL,"8272","827202","OBA UTARA"
NULL,"8272","827203","OBA"
NULL,"8272","827204","TIDORE SELATAN"
NULL,"8272","827205","TIDORE UTARA"
NULL,"8272","827206","OBA TENGAH"
NULL,"8272","827207","OBA SELATAN"
NULL,"8272","827208","TIDORE TIMUR"
NULL,"9101","910101","MERAUKE"
NULL,"9101","910102","MUTING"
NULL,"9101","910103","OKABA"
NULL,"9101","910104","KIMAAM"
NULL,"9101","910105","SEMANGGA"
NULL,"9101","910106","TANAH MIRING"
NULL,"9101","910107","JAGEBOB"
NULL,"9101","910108","SOTA"
NULL,"9101","910109","ULILIN"
NULL,"9101","910110","ELIKOBAL"
NULL,"9101","910111","KURIK"
NULL,"9101","910112","NAUKENJERAI"
NULL,"9101","910113","ANIMHA"
NULL,"9101","910114","MALIND"
NULL,"9101","910115","TUBANG"
NULL,"9101","910116","NGGUTI"
NULL,"9101","910117","KAPTEL"
NULL,"9101","910118","TABONJI"
NULL,"9101","910119","WAAN"
NULL,"9101","910120","ILWAYAB"
NULL,"9102","910201","WAMENA"
NULL,"9102","910203","KURULU"
NULL,"9102","910204","ASOLOGAIMA"
NULL,"9102","910212","HUBIKOSI"
NULL,"9102","910215","BOLAKME"
NULL,"9102","910225","WALELAGAMA"
NULL,"9102","910227","MUSATFAK"
NULL,"9102","910228","WOLO"
NULL,"9102","910229","ASOLOKOBAL"
NULL,"9102","910234","PELEBAGA"
NULL,"9102","910235","YALENGGA"
NULL,"9102","910240","TRIKORA"
NULL,"9102","910241","NAPUA"
NULL,"9102","910242","WALAIK"
NULL,"9102","910243","WOUMA"
NULL,"9102","910244","HUBIKIAK"
NULL,"9102","910245","IBELE"
NULL,"9102","910246","TAELAREK"
NULL,"9102","910247","ITLAY HISAGE"
NULL,"9102","910248","SIEPKOSI"
NULL,"9102","910249","USILIMO"
NULL,"9102","910250","WITA WAYA"
NULL,"9102","910251","LIBAREK"
NULL,"9102","910252","WADANGKU"
NULL,"9102","910253","PISUGI"
NULL,"9102","910254","KORAGI"
NULL,"9102","910255","TAGIME"
NULL,"9102","910256","MOLAGALOME"
NULL,"9102","910257","TAGINERI"
NULL,"9102","910258","SILO KARNO DOGA"
NULL,"9102","910259","PIRAMID"
NULL,"9102","910260","MULIAMA"
NULL,"9102","910261","BUGI"
NULL,"9102","910262","BPIRI"
NULL,"9102","910263","WELESI"
NULL,"9102","910264","ASOTIPO"
NULL,"9102","910265","MAIMA"
NULL,"9102","910266","POPUGOBA"
NULL,"9102","910267","WAME"
NULL,"9102","910268","WESAPUT"
NULL,"9103","910301","SENTANI"
NULL,"9103","910302","SENTANI TIMUR"
NULL,"9103","910303","DEPAPRE"
NULL,"9103","910304","SENTANI BARAT"
NULL,"9103","910305","KEMTUK"
NULL,"9103","910306","KEMTUK GRESI"
NULL,"9103","910307","NIMBORAN"
NULL,"9103","910308","NIMBOKRANG"
NULL,"9103","910309","UNURUM GUAY"
NULL,"9103","910310","DEMTA"
NULL,"9103","910311","KAUREH"
NULL,"9103","910312","EBUNGFAO"
NULL,"9103","910313","WAIBU"
NULL,"9103","910314","NAMBLUONG"
NULL,"9103","910315","YAPSI"
NULL,"9103","910316","AIRU"
NULL,"9103","910317","RAVENI RARA"
NULL,"9103","910318","GRESI SELATAN"
NULL,"9103","910319","YOKARI"
NULL,"9104","910401","NABIRE"
NULL,"9104","910402","NAPAN"
NULL,"9104","910403","YAUR"
NULL,"9104","910406","UWAPA"
NULL,"9104","910407","WANGGAR"
NULL,"9104","910410","SIRIWO"
NULL,"9104","910411","MAKIMI"
NULL,"9104","910412","TELUK UMAR"
NULL,"9104","910416","TELUK KIMI"
NULL,"9104","910417","YARO"
NULL,"9104","910421","WAPOGA"
NULL,"9104","910422","NABIRE BARAT"
NULL,"9104","910423","MOORA"
NULL,"9104","910424","DIPA"
NULL,"9104","910425","MENOU"
NULL,"9105","910501","YAPEN SELATAN"
NULL,"9105","910502","YAPEN BARAT"
NULL,"9105","910503","YAPEN TIMUR"
NULL,"9105","910504","ANGKAISERA"
NULL,"9105","910505","POOM"
NULL,"9105","910506","KOSIWO"
NULL,"9105","910507","YAPEN UTARA"
NULL,"9105","910508","RAIMBAWI"
NULL,"9105","910509","TELUK AMPIMOI"
NULL,"9105","910510","KEPULAUAN AMBAI"
NULL,"9105","910511","WONAWA"
NULL,"9105","910512","WINDESI"
NULL,"9105","910513","PULAU KURUDU"
NULL,"9105","910514","PULAU YERUI"
NULL,"9105","910515","ANOTAUREI"
NULL,"9105","910516","YAWAKUKAT"
NULL,"9106","910601","BIAK KOTA"
NULL,"9106","910602","BIAK UTARA"
NULL,"9106","910603","BIAK TIMUR"
NULL,"9106","910604","NUMFOR BARAT"
NULL,"9106","910605","NUMFOR TIMUR"
NULL,"9106","910608","BIAK BARAT"
NULL,"9106","910609","WARSA"
NULL,"9106","910610","PADAIDO"
NULL,"9106","910611","YENDIDORI"
NULL,"9106","910612","SAMOFA"
NULL,"9106","910613","YAWOSI"
NULL,"9106","910614","ANDEY"
NULL,"9106","910615","SWANDIWE"
NULL,"9106","910616","BRUYADORI"
NULL,"9106","910617","ORKERI"
NULL,"9106","910618","POIRU"
NULL,"9106","910619","AIMANDO PADAIDO"
NULL,"9106","910620","ORIDEK"
NULL,"9106","910621","BONDIFUAR"
NULL,"9107","910701","MULIA"
NULL,"9107","910703","ILU"
NULL,"9107","910706","FAWI"
NULL,"9107","910707","MEWOLUK"
NULL,"9107","910708","YAMO"
NULL,"9107","910710","NUME"
NULL,"9107","910711","TORERE"
NULL,"9107","910712","TINGGINAMBUT"
NULL,"9107","910717","PAGALEME"
NULL,"9107","910718","GURAGE"
NULL,"9107","910719","IRIMULI"
NULL,"9107","910720","MUARA"
NULL,"9107","910721","ILAMBURAWI"
NULL,"9107","910722","YAMBI"
NULL,"9107","910723","LUMO"
NULL,"9107","910724","MOLANIKIME"
NULL,"9107","910725","DOKOME"
NULL,"9107","910726","KALOME"
NULL,"9107","910727","WANWI"
NULL,"9107","910728","YAMONERI"
NULL,"9107","910729","WAEGI"
NULL,"9107","910730","NIOGA"
NULL,"9107","910731","GUBUME"
NULL,"9107","910732","TAGANOMBAK"
NULL,"9107","910733","DAGAI"
NULL,"9107","910734","KIYAGE"
NULL,"9108","910801","PANIAI TIMUR"
NULL,"9108","910802","PANIAI BARAT"
NULL,"9108","910804","ARADIDE"
NULL,"9108","910807","BOGABAIDA"
NULL,"9108","910809","BIBIDA"
NULL,"9108","910812","DUMADAMA"
NULL,"9108","910813","SIRIWO"
NULL,"9108","910819","KEBO"
NULL,"9108","910820","YATAMO"
NULL,"9108","910821","EKADIDE"
NULL,"9108","910822","WEGEE MUKA"
NULL,"9108","910823","WEGEE BINO"
NULL,"9108","910824","PUGO DAGI"
NULL,"9108","910825","MUYE"
NULL,"9108","910826","NAKAMA"
NULL,"9108","910827","TELUK DEYA"
NULL,"9108","910828","YAGAI"
NULL,"9108","910829","YOUTADI"
NULL,"9108","910830","BAYA BIRU"
NULL,"9108","910831","DEIYAI MIYO"
NULL,"9108","910832","DOGOMO"
NULL,"9108","910833","AWEIDA"
NULL,"9108","910834","TOPIYAI"
NULL,"9109","910901","MIMIKA BARU"
NULL,"9109","910902","AGIMUGA"
NULL,"9109","910903","MIMIKA TIMUR"
NULL,"9109","910904","MIMIKA BARAT"
NULL,"9109","910905","JITA"
NULL,"9109","910906","JILA"
NULL,"9109","910907","MIMIKA TIMUR JAUH"
NULL,"9109","910908","MIMIKA TENGAH"
NULL,"9109","910909","KUALA KENCANA"
NULL,"9109","910910","TEMBAGAPURA"
NULL,"9109","910911","MIMIKA BARAT JAUH"
NULL,"9109","910912","MIMIKA BARAT TENGAH"
NULL,"9109","910913","KWAMKI NARAMA"
NULL,"9109","910914","HOYA"
NULL,"9109","910915","IWAKA"
NULL,"9109","910916","WANIA"
NULL,"9109","910917","AMAR"
NULL,"9109","910918","ALAMA"
NULL,"9110","911001","SARMI"
NULL,"9110","911002","TOR ATAS"
NULL,"9110","911003","PANTAI BARAT"
NULL,"9110","911004","PANTAI TIMUR"
NULL,"9110","911005","BONGGO"
NULL,"9110","911009","APAWER HULU"
NULL,"9110","911012","SARMI SELATAN"
NULL,"9110","911013","SARMI TIMUR"
NULL,"9110","911014","PANTAI TIMUR BAGIAN BARAT"
NULL,"9110","911015","BONGGO TIMUR"
NULL,"9111","911101","WARIS"
NULL,"9111","911102","ARSO"
NULL,"9111","911103","SENGGI"
NULL,"9111","911104","WEB"
NULL,"9111","911105","SKANTO"
NULL,"9111","911106","ARSO TIMUR"
NULL,"9111","911107","TOWE"
NULL,"9111","911108","ARSO BARAT"
NULL,"9111","911109","MANNEM"
NULL,"9111","911110","YAFFI"
NULL,"9111","911111","KAISENAR"
NULL,"9112","911201","OKSIBIL"
NULL,"9112","911202","KIWIROK"
NULL,"9112","911203","OKBIBAB"
NULL,"9112","911204","IWUR"
NULL,"9112","911205","BATOM"
NULL,"9112","911206","BORME"
NULL,"9112","911207","KIWIROK TIMUR"
NULL,"9112","911208","ABOY"
NULL,"9112","911209","PEPERA"
NULL,"9112","911210","BIME"
NULL,"9112","911211","ALEMSOM"
NULL,"9112","911212","OKBAPE"
NULL,"9112","911213","KALOMDOL"
NULL,"9112","911214","OKSOP"
NULL,"9112","911215","SERAMBAKON"
NULL,"9112","911216","OK AOM"
NULL,"9112","911217","KAWOR"
NULL,"9112","911218","AWINBON"
NULL,"9112","911219","TARUP"
NULL,"9112","911220","OKHIKA"
NULL,"9112","911221","OKSAMOL"
NULL,"9112","911222","OKLIP"
NULL,"9112","911223","OKBEMTAU"
NULL,"9112","911224","OKSEBANG"
NULL,"9112","911225","OKBAB"
NULL,"9112","911226","BATANI"
NULL,"9112","911227","WEIME"
NULL,"9112","911228","MURKIM"
NULL,"9112","911229","MOFINOP"
NULL,"9112","911230","JETFA"
NULL,"9112","911231","TEIRAPLU"
NULL,"9112","911232","EIPUMEK"
NULL,"9112","911233","PAMEK"
NULL,"9112","911234","NONGME"
NULL,"9113","911301","KURIMA"
NULL,"9113","911302","ANGGRUK"
NULL,"9113","911303","NINIA"
NULL,"9113","911306","SILIMO"
NULL,"9113","911307","SAMENAGE"
NULL,"9113","911308","NALCA"
NULL,"9113","911309","DEKAI"
NULL,"9113","911310","OBIO"
NULL,"9113","911311","SURU SURU"
NULL,"9113","911312","WUSAMA"
NULL,"9113","911313","AMUMA"
NULL,"9113","911314","MUSAIK"
NULL,"9113","911315","PASEMA"
NULL,"9113","911316","HOGIO"
NULL,"9113","911317","MUGI"
NULL,"9113","911318","SOBA"
NULL,"9113","911319","WERIMA"
NULL,"9113","911320","TANGMA"
NULL,"9113","911321","UKHA"
NULL,"9113","911322","PANGGEMA"
NULL,"9113","911323","KOSAREK"
NULL,"9113","911324","NIPSAN"
NULL,"9113","911325","UBAHAK"
NULL,"9113","911326","PRONGGOLI"
NULL,"9113","911327","WALMA"
NULL,"9113","911328","YAHULIAMBUT"
NULL,"9113","911329","HEREAPINI"
NULL,"9113","911330","UBALIHI"
NULL,"9113","911331","TALAMBO"
NULL,"9113","911332","PULDAMA"
NULL,"9113","911333","ENDOMEN"
NULL,"9113","911334","KONA"
NULL,"9113","911335","DIRWEMNA"
NULL,"9113","911336","HOLUON"
NULL,"9113","911337","LOLAT"
NULL,"9113","911338","SOLOIKMA"
NULL,"9113","911339","SELA"
NULL,"9113","911340","KORUPUN"
NULL,"9113","911341","LANGDA"
NULL,"9113","911342","BOMELA"
NULL,"9113","911343","SUNTAMON"
NULL,"9113","911344","SEREDELA"
NULL,"9113","911345","SOBAHAM"
NULL,"9113","911346","KABIANGGAMA"
NULL,"9113","911347","KWELEMDUA"
NULL,"9113","911348","KWIKMA"
NULL,"9113","911349","HILIPUK"
NULL,"9113","911350","DURAM"
NULL,"9113","911351","YOGOSEM"
NULL,"9113","911352","KAYO"
NULL,"9113","911353","SUMO"
NULL,"9114","911401","KARUBAGA"
NULL,"9114","911402","BOKONDINI"
NULL,"9114","911403","KANGGIME"
NULL,"9114","911404","KEMBU"
NULL,"9114","911405","GOYAGE"
NULL,"9114","911406","WUNIM"
NULL,"9114","911407","WINA"
NULL,"9114","911408","UMAGI"
NULL,"9114","911409","PANAGA"
NULL,"9114","911410","WONIKI"
NULL,"9114","911411","KUBU"
NULL,"9114","911412","KONDA/KONDAGA"
NULL,"9114","911413","NELAWI"
NULL,"9114","911414","KUARI"
NULL,"9114","911415","BOKONERI"
NULL,"9114","911416","BEWANI"
NULL,"9114","911418","NABUNAGE"
NULL,"9114","911419","GILUBANDU"
NULL,"9114","911420","NUNGGAWI"
NULL,"9114","911421","GUNDAGI"
NULL,"9114","911422","NUMBA"
NULL,"9114","911423","TIMORI"
NULL,"9114","911424","DUNDU"
NULL,"9114","911425","GEYA"
NULL,"9114","911426","EGIAM"
NULL,"9114","911427","POGANERI"
NULL,"9114","911428","KAMBONERI"
NULL,"9114","911429","AIRGARAM"
NULL,"9114","911430","WARI/TAIYEVE II"
NULL,"9114","911431","DOW"
NULL,"9114","911432","TAGINERI"
NULL,"9114","911433","YUNERI"
NULL,"9114","911434","WAKUWO"
NULL,"9114","911435","GIKA"
NULL,"9114","911436","TELENGGEME"
NULL,"9114","911437","ANAWI"
NULL,"9114","911438","WENAM"
NULL,"9114","911439","WUGI"
NULL,"9114","911440","DANIME"
NULL,"9114","911441","TAGIME"
NULL,"9114","911442","KAI"
NULL,"9114","911443","AWEKU"
NULL,"9114","911444","BOGONUK"
NULL,"9114","911445","LI ANOGOMMA"
NULL,"9114","911446","BIUK"
NULL,"9114","911447","YUKO"
NULL,"9115","911501","WAROPEN BAWAH"
NULL,"9115","911503","MASIREI"
NULL,"9115","911507","RISEI SAYATI"
NULL,"9115","911508","UREI FAISEI"
NULL,"9115","911509","INGGERUS"
NULL,"9115","911510","KIRIHI"
NULL,"9115","911511","OUDATE"
NULL,"9115","911512","WAPOGA"
NULL,"9115","911513","DEMBA"
NULL,"9115","911514","WONTI"
NULL,"9115","911515","SOYOI MAMBAI"
NULL,"9116","911601","MANDOBO"
NULL,"9116","911602","MINDIPTANA"
NULL,"9116","911603","WAROPKO"
NULL,"9116","911604","KOUH"
NULL,"9116","911605","JAIR"
NULL,"9116","911606","BOMAKIA"
NULL,"9116","911607","KOMBUT"
NULL,"9116","911608","INIYANDIT"
NULL,"9116","911609","ARIMOP"
NULL,"9116","911610","FOFI"
NULL,"9116","911611","AMBATKWI"
NULL,"9116","911612","MANGGELUM"
NULL,"9116","911613","FIRIWAGE"
NULL,"9116","911614","YANIRUMA"
NULL,"9116","911615","SUBUR"
NULL,"9116","911616","KOMBAY"
NULL,"9116","911617","NINATI"
NULL,"9116","911618","SESNUK"
NULL,"9116","911619","KI"
NULL,"9116","911620","KAWAGIT"
NULL,"9117","911701","OBAA"
NULL,"9117","911702","MAMBIOMAN BAPAI"
NULL,"9117","911703","CITAK-MITAK"
NULL,"9117","911704","EDERA"
NULL,"9117","911705","HAJU"
NULL,"9117","911706","ASSUE"
NULL,"9117","911707","KAIBAR"
NULL,"9117","911708","PASSUE"
NULL,"9117","911709","MINYAMUR"
NULL,"9117","911710","VENAHA"
NULL,"9117","911711","SYAHCAME"
NULL,"9117","911712","YAKOMI"
NULL,"9117","911713","BAMGI"
NULL,"9117","911714","PASSUE BAWAH"
NULL,"9117","911715","TI ZAIN"
NULL,"9118","911801","AGATS"
NULL,"9118","911802","ATSJ"
NULL,"9118","911803","SAWA ERMA"
NULL,"9118","911804","AKAT"
NULL,"9118","911805","FAYIT"
NULL,"9118","911806","PANTAI KASUARI"
NULL,"9118","911807","SUATOR"
NULL,"9118","911808","SURU-SURU"
NULL,"9118","911809","KOLF BRAZA"
NULL,"9118","911810","UNIR SIRAU"
NULL,"9118","911811","JOERAT"
NULL,"9118","911812","PULAU TIGA"
NULL,"9118","911813","JETSY"
NULL,"9118","911814","DER KOUMUR"
NULL,"9118","911815","KOPAY"
NULL,"9118","911816","SAFAN"
NULL,"9118","911817","SIRETS"
NULL,"9118","911818","AYIP"
NULL,"9118","911819","BETCBAMU"
NULL,"9119","911901","SUPIORI SELATAN"
NULL,"9119","911902","SUPIORI UTARA"
NULL,"9119","911903","SUPIORI TIMUR"
NULL,"9119","911904","KEPULAUAN ARURI"
NULL,"9119","911905","SUPIORI BARAT"
NULL,"9120","912001","MAMBERAMO TENGAH"
NULL,"9120","912002","MAMBERAMO HULU"
NULL,"9120","912003","RUFAER"
NULL,"9120","912004","MAMBERAMO TENGAH TIMUR"
NULL,"9120","912005","MAMBERAMO HILIR"
NULL,"9120","912006","WAROPEN ATAS"
NULL,"9120","912007","BENUKI"
NULL,"9120","912008","SAWAI"
NULL,"9121","912101","KOBAGMA"
NULL,"9121","912102","KELILA"
NULL,"9121","912103","ERAGAYAM"
NULL,"9121","912104","MEGAMBILIS"
NULL,"9121","912105","ILUGWA"
NULL,"9122","912201","ELELIM"
NULL,"9122","912202","APALAPSILI"
NULL,"9122","912203","ABENAHO"
NULL,"9122","912204","BENAWA"
NULL,"9122","912205","WELAREK"
NULL,"9123","912301","TIOM"
NULL,"9123","912302","PIRIME"
NULL,"9123","912303","MAKKI"
NULL,"9123","912304","GAMELIA"
NULL,"9123","912305","DIMBA"
NULL,"9123","912306","MELAGINERI"
NULL,"9123","912307","BALINGGA"
NULL,"9123","912308","TIOMNERI"
NULL,"9123","912309","KUYAWAGE"
NULL,"9123","912310","POGA"
NULL,"9123","912311","NINAME"
NULL,"9123","912312","NOGI"
NULL,"9123","912313","YIGINUA"
NULL,"9123","912314","TIOM OLLO"
NULL,"9123","912315","YUGUNGWI"
NULL,"9123","912316","MOKONI"
NULL,"9123","912317","WEREKA"
NULL,"9123","912318","MILIMBO"
NULL,"9123","912319","WIRINGGAMBUT"
NULL,"9123","912320","GOLLO"
NULL,"9123","912321","AWINA"
NULL,"9123","912322","AYUMNATI"
NULL,"9123","912323","WANO BARAT"
NULL,"9123","912324","GOA BALIM"
NULL,"9123","912325","BRUWA"
NULL,"9123","912326","BALINGGA BARAT"
NULL,"9123","912327","GUPURA"
NULL,"9123","912328","KOLAWA"
NULL,"9123","912329","GELOK BEAM"
NULL,"9123","912330","KULY LANNY"
NULL,"9123","912331","LANNYNA"
NULL,"9123","912332","KARU"
NULL,"9123","912333","YILUK"
NULL,"9123","912334","GUNA"
NULL,"9123","912335","KELULOME"
NULL,"9123","912336","NIKOGWE"
NULL,"9123","912337","MUARA"
NULL,"9123","912338","BUGUK GONA"
NULL,"9123","912339","MELAGI"
NULL,"9124","912401","KENYAM"
NULL,"9124","912402","MAPENDUMA"
NULL,"9124","912403","YIGI"
NULL,"9124","912404","WOSAK"
NULL,"9124","912405","GESELMA"
NULL,"9124","912406","MUGI"
NULL,"9124","912407","MBUWA"
NULL,"9124","912408","GEAREK"
NULL,"9124","912409","KOROPTAK"
NULL,"9124","912410","KEGAYEM"
NULL,"9124","912411","PARO"
NULL,"9124","912412","MEBAROK"
NULL,"9124","912413","YENGGELO"
NULL,"9124","912414","KILMID"
NULL,"9124","912415","ALAMA"
NULL,"9124","912416","YAL"
NULL,"9124","912417","MAM"
NULL,"9124","912418","DAL"
NULL,"9124","912419","NIRKURI"
NULL,"9124","912420","INIKGAL"
NULL,"9124","912421","INIYE"
NULL,"9124","912422","MBULMU YALMA"
NULL,"9124","912423","MBUA TENGAH"
NULL,"9124","912424","EMBETPEN"
NULL,"9124","912425","KORA"
NULL,"9124","912426","WUSI"
NULL,"9124","912427","PIJA"
NULL,"9124","912428","MOBA"
NULL,"9124","912429","WUTPAGA"
NULL,"9124","912430","NENGGEAGIN"
NULL,"9124","912431","KREPKURI"
NULL,"9124","912432","PASIR PUTIH"
NULL,"9125","912501","ILAGA"
NULL,"9125","912502","WANGBE"
NULL,"9125","912503","BEOGA"
NULL,"9125","912504","DOUFO"
NULL,"9125","912505","POGOMA"
NULL,"9125","912506","SINAK"
NULL,"9125","912507","AGANDUGUME"
NULL,"9125","912508","GOME"
NULL,"9125","912509","DERVOS"
NULL,"9125","912510","BEOGA BARAT"
NULL,"9125","912511","BEOGA TIMUR"
NULL,"9125","912512","OGAMANIM"
NULL,"9125","912513","KEMBRU"
NULL,"9125","912514","BINA"
NULL,"9125","912515","SINAK BARAT"
NULL,"9125","912516","MAGE'ABUME"
NULL,"9125","912517","YUGUMUAK"
NULL,"9125","912518","ILAGA UTARA"
NULL,"9125","912519","MABUGI"
NULL,"9125","912520","OMUKIA"
NULL,"9125","912521","LAMBEWI"
NULL,"9125","912522","ONERI"
NULL,"9125","912523","AMUNGKALPIA"
NULL,"9125","912524","GOME UTARA"
NULL,"9125","912525","ERELMAKAWIA"
NULL,"9126","912601","KAMU"
NULL,"9126","912602","MAPIA"
NULL,"9126","912603","PIYAIYE"
NULL,"9126","912604","KAMU UTARA"
NULL,"9126","912605","SUKIKAI SELATAN"
NULL,"9126","912606","MAPIA BARAT"
NULL,"9126","912607","KAMU SELATAN"
NULL,"9126","912608","KAMU TIMUR"
NULL,"9126","912609","MAPIA TENGAH"
NULL,"9126","912610","DOGIYAI"
NULL,"9127","912701","SUGAPA"
NULL,"9127","912702","HOMEYO"
NULL,"9127","912703","WANDAI"
NULL,"9127","912704","BIANDOGA"
NULL,"9127","912705","AGISIGA"
NULL,"9127","912706","HITADIPA"
NULL,"9127","912707","UGIMBA"
NULL,"9127","912708","TOMOSIGA"
NULL,"9128","912801","TIGI"
NULL,"9128","912802","TIGI TIMUR"
NULL,"9128","912803","BOWOBADO"
NULL,"9128","912804","TIGI BARAT"
NULL,"9128","912805","KAPIRAYA"
NULL,"9171","917101","JAYAPURA UTARA"
NULL,"9171","917102","JAYAPURA SELATAN"
NULL,"9171","917103","ABEPURA"
NULL,"9171","917104","MUARA TAMI"
NULL,"9171","917105","HERAM"
NULL,"9201","920101","MAKBON"
NULL,"9201","920104","BERAUR"
NULL,"9201","920105","SALAWATI"
NULL,"9201","920106","SEGET"
NULL,"9201","920107","AIMAS"
NULL,"9201","920108","KLAMONO"
NULL,"9201","920110","SAYOSA"
NULL,"9201","920112","SEGUN"
NULL,"9201","920113","MAYAMUK"
NULL,"9201","920114","SALAWATI SELATAN"
NULL,"9201","920117","KLABOT"
NULL,"9201","920118","KLAWAK"
NULL,"9201","920120","MAUDUS"
NULL,"9201","920139","MARIAT"
NULL,"9201","920140","KLAYILI"
NULL,"9201","920141","KLASO"
NULL,"9201","920142","MOISEGEN"
NULL,"9201","920143","SORONG"
NULL,"9201","920144","BAGUN"
NULL,"9201","920145","WEMAK"
NULL,"9201","920146","SUNOOK"
NULL,"9201","920147","BUK"
NULL,"9201","920148","SAENGKEDUK"
NULL,"9201","920149","MALABOTOM"
NULL,"9201","920150","KONHIR"
NULL,"9201","920151","KLASAFET"
NULL,"9201","920152","HOBARD"
NULL,"9201","920153","SALAWATI TENGAH"
NULL,"9201","920154","BOTAIN"
NULL,"9201","920155","SAYOSA TIMUR"
NULL,"9202","920203","WARMARE"
NULL,"9202","920204","PRAFI"
NULL,"9202","920205","MASNI"
NULL,"9202","920212","MANOKWARI BARAT"
NULL,"9202","920213","MANOKWARI TIMUR"
NULL,"9202","920214","MANOKWARI UTARA"
NULL,"9202","920215","MANOKWARI SELATAN"
NULL,"9202","920217","TANAH RUBUH"
NULL,"9202","920221","SIDEY"
NULL,"9203","920301","FAK-FAK"
NULL,"9203","920302","FAK-FAK BARAT"
NULL,"9203","920303","FAK-FAK TIMUR"
NULL,"9203","920304","KOKAS"
NULL,"9203","920305","FAK-FAK TENGAH"
NULL,"9203","920306","KARAS"
NULL,"9203","920307","BOMBERAY"
NULL,"9203","920308","KRAMONGMONGGA"
NULL,"9203","920309","TELUK PATIPI"
NULL,"9203","920310","PARIWARI"
NULL,"9203","920311","WARTUTIN"
NULL,"9203","920312","FAKFAK TIMUR TENGAH"
NULL,"9203","920313","ARGUNI"
NULL,"9203","920314","MBAHAMDANDARA"
NULL,"9203","920315","KAYAUNI"
NULL,"9203","920316","FURWAGI"
NULL,"9203","920317","TOMAGE"
NULL,"9204","920401","TEMINABUAN"
NULL,"9204","920404","INANWATAN"
NULL,"9204","920406","SAWIAT"
NULL,"9204","920409","KOKODA"
